LLAVE,MUNICIPIO,T15ymas,EstisiPEA,RECMPEA,EstisiOCU,RECMOCU,EstisiINF,RECMINF,PEA,NO_PEA,OCUPADOS,DESOCUPADOS,FORMALES,INFORMALES
20235,San Luis Amatlán,2688.44228148,0.47951904,0.01649631,0.48441031,0.01581202,0.52021306,0.01225928,1289.15925373,1399.28302775,1289.15925373,0.00000000,0.00000000,1289.15925373
20236,San Marcial Ozolotepec,1069.05841756,0.50365769,0.01613651,0.50594494,0.01545280,0.45470577,0.01168458,538.43948876,530.61892880,538.43948876,0.00000000,52.33245946,486.10702930
20237,San Marcos Arteaga,941.58253686,0.45515219,0.01729675,0.46588710,0.01664657,0.49589782,0.01228043,428.56335209,513.01918477,428.56335209,0.00000000,0.00000000,428.56335209
20238,San Martín de los Cansecos,620.49888819,0.51378006,0.01593530,0.51315677,0.01524208,0.49362519,0.01215842,318.79995802,301.69893017,318.41320394,0.38675408,12.11932175,306.29388219
20239,San Martín Huamelúlpam,810.28550572,0.48457251,0.01655190,0.48831789,0.01587387,0.43495124,0.01201690,392.64207846,417.64342726,392.64207846,0.00000000,40.20739473,352.43468372
20240,San Martín Itunyoso,1617.78783733,0.45982852,0.01730511,0.47153152,0.01666909,0.51722782,0.01200372,743.90498625,873.88285108,743.90498625,0.00000000,0.00000000,743.90498625
20241,San Martín Lachilá,847.29419584,0.45023531,0.01715268,0.45936447,0.01647584,0.48281323,0.01263737,381.48176104,465.81243480,381.48176104,0.00000000,0.00000000,381.48176104
20242,San Martín Peras,6788.38265942,0.49764788,0.01705428,0.50577104,0.01643114,0.54903948,0.01214102,3378.22423770,3410.15842172,3378.22423770,0.00000000,0.00000000,3378.22423770
20243,San Martín Tilcajete,1347.87419546,0.51558214,0.01612899,0.51084472,0.01543913,0.44716641,0.01203449,694.93985641,652.93433905,688.55441480,6.38544161,85.83034873,602.72406607
20244,San Martín Toxpalan,2622.60716639,0.54686994,0.01566180,0.54149904,0.01496453,0.50099809,0.01188257,1434.22503502,1188.38213137,1420.13925997,14.08577505,106.21807404,1313.92118593
20245,San Martín Zacatepec,932.00654098,0.44959890,0.01739641,0.46142090,0.01674652,0.50407684,0.01256811,419.02911201,512.97742897,419.02911201,0.00000000,0.00000000,419.02911201
20246,San Mateo Cajonos,459.27260287,0.43568098,0.01863175,0.45327212,0.01806533,0.49665357,0.01235471,200.09633628,259.17626659,200.09633628,0.00000000,0.00000000,200.09633628
20247,Capulálpam de Méndez,1175.42075232,0.55664641,0.01725330,0.54881851,0.01699263,0.39209376,0.01542600,654.29374173,521.12701059,645.09266019,9.20108154,184.21752260,460.87513759
20248,San Mateo del Mar,10608.92244804,0.56532390,0.01957085,0.55829454,0.01881849,0.50597099,0.01792711,5997.47746209,4611.44498596,5922.90349535,74.57396674,555.09648967,5367.80700567
20249,San Mateo Yoloxochitlán,2416.75731332,0.51573234,0.01598698,0.51622583,0.01530057,0.52949795,0.01211594,1246.39991242,1170.35740090,1246.39991242,0.00000000,0.00000000,1246.39991242
20250,San Mateo Etlatongo,897.29593394,0.50529754,0.01607909,0.50475553,0.01538619,0.48679792,0.01222213,453.40142945,443.89450449,452.91508287,0.48634658,16.11328555,436.80179732
20251,San Mateo Nejápam,836.27137842,0.48747626,0.01641896,0.49281440,0.01574249,0.53340722,0.01213991,407.66244607,428.60893235,407.66244607,0.00000000,0.00000000,407.66244607
20252,San Mateo Peñasco,1674.13907870,0.52258680,0.01584666,0.52117519,0.01515311,0.49203275,0.01188464,874.88298020,799.25609851,872.51975136,2.36322884,48.78850372,823.73124764
20253,San Mateo Piñas,1455.13035042,0.47637132,0.01667645,0.48313809,0.01600640,0.49641481,0.01268424,693.18236742,761.94798299,693.18236742,0.00000000,0.00000000,693.18236742
20254,San Mateo Río Hondo,2577.97350391,0.51553095,0.01590065,0.51390199,0.01520548,0.48050073,0.01186216,1329.02513601,1248.94836791,1324.82571321,4.19942280,86.10755296,1238.71816025
20255,San Mateo Sindihui,1571.80165040,0.48430176,0.01652718,0.49083590,0.01585675,0.50476088,0.01199281,761.22631028,810.57534012,761.22631028,0.00000000,0.00000000,761.22631028
20256,San Mateo Tlapiltepec,179.36273146,0.41554056,0.01904847,0.42954143,0.01846032,0.58977483,0.01673532,74.53249076,104.83024069,74.53249076,0.00000000,0.00000000,74.53249076
20257,San Melchor Betaza,903.04130826,0.47543453,0.01661680,0.48031902,0.01593305,0.49523271,0.01261045,429.33702416,473.70428410,429.33702416,0.00000000,0.00000000,429.33702416
20258,San Miguel Achiutla,543.71576220,0.43099502,0.01781419,0.44458732,0.01715689,0.47060964,0.01342225,234.33878553,309.37697667,234.33878553,0.00000000,0.00000000,234.33878553
20259,San Miguel Ahuehuetitlán,1802.43775493,0.46034752,0.01702756,0.47205231,0.01636789,0.53100876,0.01224509,829.74774809,972.69000684,829.74774809,0.00000000,0.00000000,829.74774809
20260,San Miguel Aloápam,1790.73805418,0.53528910,0.01768094,0.53029851,0.01736355,0.55364706,0.01551522,958.56255538,832.17549879,949.62572013,8.93683525,0.00000000,949.62572013
20261,San Miguel Amatitlán,5420.11115160,0.48010110,0.01670530,0.48873804,0.01604288,0.50813446,0.01193271,2602.20134066,2817.90981095,2602.20134066,0.00000000,0.00000000,2602.20134066
20262,San Miguel Amatlán,787.00181351,0.53024478,0.01594195,0.52492565,0.01526131,0.46118843,0.01246707,417.30360091,369.69821260,413.11743902,4.18616189,50.16130975,362.95612927
20263,San Miguel Coatlán,2593.71780055,0.51407261,0.01612960,0.51623147,0.01544672,0.51995074,0.01195880,1333.35928587,1260.35851468,1333.35928587,0.00000000,0.00000000,1333.35928587
20264,San Miguel Chicahua,1674.17539309,0.47533296,0.01667306,0.48260400,0.01600260,0.50987771,0.01206787,795.79074215,878.38465093,795.79074215,0.00000000,0.00000000,795.79074215
20265,San Miguel Chimalapa,4836.81192640,0.54343951,0.01571505,0.53869528,0.01501871,0.47414483,0.01179839,2628.51468593,2208.29724047,2605.56773223,22.94695370,312.21837756,2293.34935466
20266,San Miguel del Puerto,6526.44525139,0.56050234,0.01567788,0.55182702,0.01498422,0.48037182,0.01174341,3658.08783386,2868.35741753,3601.46884130,56.61899257,466.34844070,3135.12040060
20267,San Miguel del Río,228.49804567,0.48999760,0.01864167,0.49093288,0.01812174,0.49213974,0.01851279,111.96349312,116.53455255,111.96349312,0.00000000,0.00000000,111.96349312
20268,San Miguel Ejutla,726.96783059,0.50613238,0.01605970,0.50563713,0.01536874,0.52358279,0.01219291,367.94195829,359.02587230,367.58193103,0.36002725,0.00000000,367.58193103
20269,San Miguel el Grande,3643.01153390,0.54028618,0.01564177,0.53483813,0.01494232,0.39989195,0.01160045,1968.26878459,1674.74274931,1948.42148328,19.84730132,491.61048515,1456.81099812
20270,San Miguel Huautla,1069.21155468,0.46732528,0.01710397,0.47764101,0.01646178,0.49079867,0.01222042,499.66959039,569.54196429,499.66959039,0.00000000,0.00000000,499.66959039
20271,San Miguel Mixtepec,2535.08487466,0.52388355,0.01627507,0.52579281,0.01560393,0.46926628,0.01209087,1328.08925344,1206.99562122,1328.08925344,0.00000000,138.45940582,1189.62984763
20272,San Miguel Panixtlahuaca,4310.28778110,0.52568257,0.01604398,0.52598465,0.01536313,0.49094916,0.01194673,2265.84314308,2044.44463803,2265.84314308,0.00000000,149.71095872,2116.13218436
20273,San Miguel Peras,2462.27520111,0.50321254,0.01629382,0.50752342,0.01561389,0.53984815,0.01207976,1239.04776283,1223.22743827,1239.04776283,0.00000000,0.00000000,1239.04776283
20274,San Miguel Piedras,913.81001210,0.53034882,0.01589050,0.52704462,0.01520221,0.53448961,0.01245242,484.63806019,429.17195191,481.61864698,3.01941321,0.00000000,481.61864698
20275,San Miguel Quetzaltepec,5895.77679287,0.57072412,0.01582222,0.56176720,0.01513085,0.49281519,0.01184565,3364.86202147,2530.91477139,3312.05403210,52.80798938,406.52566280,2905.52836930
20276,San Miguel Santa Flor,605.62256030,0.48160710,0.01645431,0.48579436,0.01576832,0.45418874,0.01248111,291.67212674,313.95043356,291.67212674,0.00000000,16.60518216,275.06694457
20277,Villa Sola de Vega,9152.48872929,0.54257725,0.01573618,0.53825499,0.01504058,0.52675023,0.01197446,4965.93221067,4186.55651862,4926.37276961,39.55944106,105.29719062,4821.07557899
20278,San Miguel Soyaltepec,27094.90047641,0.54153695,0.01452174,0.52949559,0.01350326,0.37474662,0.00118208,14672.88971698,12422.01075943,14346.63038939,326.25932759,4192.90800510,10153.72238429
20279,San Miguel Suchixtepec,2240.08002793,0.55223844,0.01559341,0.54490755,0.01489354,0.47674855,0.01168006,1237.05829939,1003.02172854,1220.63651343,16.42178597,152.68160996,1067.95490347
20280,Villa Talea de Castro,1856.36591150,0.52583256,0.01579775,0.52152003,0.01509962,0.45051199,0.01209805,976.13764785,880.22826365,968.13200602,8.00564183,131.81690249,836.31510354
20281,San Miguel Tecomatlán,281.99510093,0.41460857,0.01838589,0.43172696,0.01774496,0.40365481,0.01487047,116.91758644,165.07751449,116.91758644,0.00000000,3.08890813,113.82867831
20282,San Miguel Tenango,637.36022081,0.57484395,0.01595376,0.56132697,0.01529118,0.47411050,0.01197420,366.38266855,270.97755226,357.76748137,8.61518718,55.58830997,302.17917140
20283,San Miguel Tequixtepec,774.02552994,0.46910231,0.01676874,0.47857637,0.01609894,0.50397804,0.01294592,363.09716034,410.92836960,363.09716034,0.00000000,0.00000000,363.09716034
20284,San Miguel Tilquiápam,1991.17105303,0.42083808,0.01810643,0.43946205,0.01747203,0.53562358,0.01213268,837.96061139,1153.21044163,837.96061139,0.00000000,0.00000000,837.96061139
20285,San Miguel Tlacamama,2626.99573723,0.56429211,0.01560862,0.55497264,0.01491104,0.46567490,0.01165814,1482.39297197,1144.60276526,1457.91076418,24.48220779,234.58478663,1223.32597755
20286,San Miguel Tlacotepec,2330.85430088,0.46577974,0.01696547,0.47506191,0.01630682,0.48584952,0.01218808,1085.66470277,1245.18959810,1085.66470277,0.00000000,0.00000000,1085.66470277
20287,San Miguel Tulancingo,262.83042597,0.35482821,0.02078718,0.38366611,0.02019774,0.48785470,0.01485420,93.25964943,169.57077654,93.25964943,0.00000000,0.00000000,93.25964943
20288,San Miguel Yotao,428.42302902,0.53720222,0.01572615,0.53344936,0.01503001,0.53502563,0.01218046,230.14980102,198.27322800,228.54198966,1.60781137,0.00000000,228.54198966
20289,San Nicolás,877.96648147,0.45512454,0.01704948,0.46551595,0.01638027,0.52786585,0.01260294,399.58408720,478.38239427,399.58408720,0.00000000,0.00000000,399.58408720
20290,San Nicolás Hidalgo,741.06517947,0.46988617,0.01677998,0.47806820,0.01611100,0.50961551,0.01210719,348.21628053,392.84889894,348.21628053,0.00000000,0.00000000,348.21628053
20291,San Pablo Coatlán,2991.87055589,0.52239375,0.01590950,0.52188601,0.01521944,0.50332026,0.01185051,1562.93447805,1428.93607784,1561.41540160,1.51907645,55.54634736,1505.86905424
20292,San Pablo Cuatro Venados,974.13102688,0.46794602,0.01681959,0.47689851,0.01615244,0.52710010,0.01201490,455.84073707,518.29028981,455.84073707,0.00000000,0.00000000,455.84073707
20293,San Pablo Etla,13172.21683261,0.63154881,0.01706556,0.60942387,0.01725308,0.30810861,0.01568166,8318.89791411,4853.31891850,8027.46331369,291.43460042,3968.98995579,4058.47335790
20294,San Pablo Huitzo,4862.87053911,0.54397926,0.01561947,0.53666269,0.01491808,0.36424426,0.01159884,2645.30071750,2217.56982162,2609.72118391,35.57953359,838.44851558,1771.27266833
20295,San Pablo Huixtepec,7056.71495914,0.54823494,0.01558272,0.54025369,0.01488067,0.39719481,0.01156933,3868.73767026,3187.97728887,3812.41632356,56.32134670,1009.52576757,2802.89055599
20296,San Pablo Macuiltianguis,691.63268342,0.43350370,0.01860797,0.44862910,0.01801884,0.46997484,0.01356842,299.82532553,391.80735789,299.82532553,0.00000000,0.00000000,299.82532553
20297,San Pablo Tijaltepec,1282.01736208,0.44631229,0.01748126,0.45985604,0.01683806,0.54541236,0.01222953,572.18010683,709.83725525,572.18010683,0.00000000,0.00000000,572.18010683
20298,San Pablo Villa de Mitla,9010.65142996,0.54211248,0.01572773,0.53416401,0.01503546,0.46092554,0.01181225,4884.78663534,4125.86479462,4813.16567725,71.62095809,659.92630566,4153.23937159
20299,San Pablo Yaganiza,851.94020457,0.49165247,0.01628170,0.49434111,0.01559398,0.47877745,0.01209659,418.85850628,433.08169828,418.85850628,0.00000000,10.96874355,407.88976273
20300,San Pedro Amuzgos,5098.61591633,0.54248208,0.01575905,0.53691749,0.01506692,0.47812583,0.01187617,2765.90776918,2332.70814715,2737.53604524,28.37172394,299.75609522,2437.77995002
20301,San Pedro Apóstol,1179.22993910,0.51180749,0.01611692,0.50849136,0.01543011,0.47606728,0.01249004,603.53872048,575.69121862,599.62823813,3.91048235,38.23545330,561.39278483
20302,San Pedro Atoyac,3134.44550450,0.53021524,0.01593965,0.52924824,0.01525191,0.51295715,0.01191370,1661.93076969,1472.51473480,1658.89977247,3.03099723,51.06353365,1607.83623881
20303,San Pedro Cajonos,937.50094291,0.46037655,0.01702565,0.46897292,0.01635665,0.44823076,0.01224548,431.60344666,505.89749624,431.60344666,0.00000000,11.38668924,420.21675743
20304,San Pedro Coxcaltepec Cántaros,597.09098198,0.43837073,0.01770715,0.45381245,0.01707075,0.51151865,0.01302710,261.74721021,335.34377177,261.74721021,0.00000000,0.00000000,261.74721021
20305,San Pedro Comitancillo,3053.43714154,0.53238342,0.01591568,0.52566513,0.01522017,0.34464809,0.01178920,1625.59929365,1427.83784790,1605.08542302,20.51387063,552.72415066,1052.36127236
20306,San Pedro el Alto,2577.10066866,0.53012916,0.01614616,0.53036190,0.01546426,0.53760096,0.01210122,1366.19620658,1210.90446209,1366.19620658,0.00000000,0.00000000,1366.19620658
20307,San Pedro Huamelula,7366.37362823,0.54987552,0.01789983,0.54285057,0.01725294,0.45562076,0.01702306,4050.58850147,3315.78512676,3998.84014091,51.74836055,642.56735697,3356.27278394
20308,San Pedro Huilotepec,2186.04570947,0.55519710,0.01559507,0.54493319,0.01489753,0.40611931,0.01158638,1213.68623890,972.35947057,1191.24885730,22.43738160,303.45348388,887.79537342
20309,San Pedro Ixcatlán,7088.38249464,0.51299435,0.01321762,0.51077909,0.01273459,0.50826769,0.01078816,3636.30014682,3452.08234782,3620.59756431,15.70258250,17.80174135,3602.79582296
20310,San Pedro Ixtlahuaca,5561.03619556,0.57393671,0.01566216,0.56342399,0.01496632,0.47763529,0.01174687,3191.68283099,2369.35336457,3133.22120270,58.46162829,477.07403923,2656.14716347
20311,San Pedro Jaltepetongo,431.66157315,0.35010019,0.02250204,0.38615058,0.02205304,0.45572202,0.01347504,151.12479843,280.53677472,151.12479843,0.00000000,0.00000000,151.12479843
20312,San Pedro Jicayán,8668.69434140,0.54295096,0.01575031,0.53893105,0.01505632,0.47338464,0.01169756,4706.67588157,3962.01845983,4671.82853199,34.84734958,568.20178904,4103.62674295
20313,San Pedro Jocotipac,656.53566803,0.43952863,0.01771810,0.44876775,0.01704601,0.50464725,0.01360809,288.56622165,367.96944638,288.56622165,0.00000000,0.00000000,288.56622165
20314,San Pedro Juchatengo,1291.09444841,0.54033092,0.01581042,0.53241334,0.01512422,0.47179250,0.01174104,697.61825518,593.47619323,687.39590493,10.22235025,78.26722600,609.12867894
20315,San Pedro Mártir,1217.27039915,0.46691180,0.01681787,0.47357978,0.01613895,0.52165371,0.01236159,568.35790763,648.91249152,568.35790763,0.00000000,0.00000000,568.35790763
20316,San Pedro Mártir Quiechapa,558.46287780,0.48850178,0.01640798,0.49007637,0.01572033,0.51968762,0.01271831,272.81011081,285.65276699,272.81011081,0.00000000,0.00000000,272.81011081
20317,San Pedro Mártir Yucuxaco,1040.95939406,0.50909645,0.01606325,0.50845239,0.01537611,0.47423216,0.01243661,529.94872968,511.01066438,529.27829119,0.67043849,35.62186724,493.65642395
20318,San Pedro Mixtepec,35830.39238350,0.59976002,0.01749008,0.58884158,0.01743843,0.38958201,0.01929482,21489.63695196,14340.75543154,21098.42497010,391.21198186,7139.54886278,13958.87610732
20319,San Pedro Mixtepec,802.01199406,0.48365363,0.01644570,0.48847702,0.01576422,0.49831607,0.01194041,387.89601453,414.11597952,387.89601453,0.00000000,0.00000000,387.89601453
20320,San Pedro Molinos,521.69085584,0.42728604,0.01818216,0.44226846,0.01754751,0.46702712,0.01278182,222.91121766,298.77963818,222.91121766,0.00000000,0.00000000,222.91121766
20321,San Pedro Nopala,581.09685286,0.47072391,0.01679004,0.48021999,0.01612463,0.50722409,0.01231965,273.53618319,307.56066968,273.53618319,0.00000000,0.00000000,273.53618319
20322,San Pedro Ocopetatillo,604.01408959,0.47051363,0.01696115,0.47971535,0.01631050,0.51625711,0.01244853,284.19686062,319.81722897,284.19686062,0.00000000,0.00000000,284.19686062
20323,San Pedro Ocotepec,1463.29286616,0.52837221,0.01582345,0.52647805,0.01513027,0.52990854,0.01200537,773.16328293,690.12958322,770.39158054,2.77170239,0.00000000,770.39158054
20324,San Pedro Pochutla,33961.16812706,0.57322927,0.01610339,0.56419653,0.01601175,0.43732054,0.01052901,19467.53554711,14493.63257995,19160.77317144,306.76237567,4308.85665535,14851.91651610
20325,San Pedro Quiatoni,7858.07831327,0.54885466,0.01573499,0.54172260,0.01504446,0.53137282,0.01193724,4312.94289133,3545.13542194,4256.89859948,56.04429185,81.32934879,4175.56925070
20326,San Pedro Sochiápam,3490.79444877,0.53804197,0.01608734,0.53692786,0.01541323,0.50120046,0.01180395,1878.19391820,1612.60053057,1874.30478705,3.88913115,124.71698620,1749.58780085
20327,San Pedro Tapanatepec,10465.38560030,0.54428056,0.01562391,0.53648037,0.01492370,0.43541782,0.01173988,5696.10589474,4769.27970555,5614.47392003,81.63197471,1057.65851541,4556.81540461
20328,San Pedro Taviche,864.50856620,0.53422534,0.01590933,0.53180063,0.01521894,0.56061465,0.01212413,461.84238284,402.66618336,459.74619874,2.09618410,0.00000000,459.74619874
20329,San Pedro Teozacoalco,973.41271242,0.47745037,0.01651216,0.48303706,0.01582862,0.48052643,0.01251354,464.75625867,508.65645376,464.75625867,0.00000000,0.00000000,464.75625867
20330,San Pedro Teutila,3063.51546885,0.54004705,0.01818365,0.54011017,0.01818878,0.52360065,0.02187160,1654.44249156,1409.07297729,1654.44249156,0.00000000,50.38379353,1604.05869803
20331,San Pedro Tidaá,766.38548479,0.37280617,0.02009967,0.39982696,0.01951502,0.44093427,0.01371671,285.71323740,480.67224740,285.71323740,0.00000000,0.00000000,285.71323740
20332,San Pedro Topiltepec,299.43687587,0.35735460,0.02123134,0.38802012,0.02069348,0.45535579,0.01377270,107.00514600,192.43172987,107.00514600,0.00000000,0.00000000,107.00514600
